,date,symbol,open,close,low,high,volume,change,,BUY,SELL,vol/meanVal,SUM BUY,SUM BUY
5672,14/07/2011,AAPL,51.57285686,51.11000057,50.905716,51.65857314,107633400,-0.069826555,51.42856986,BUY,FALSE,1.053754053,90.81020151,90.81020151
5673,15/07/2011,AAPL,51.59571457,52.13142771,51.31000143,52.14285657,121116800,1.998487827,51.65857314,BUY,FALSE,1.163549504,92.80868933,92.80868933
5674,18/07/2011,AAPL,52.20428471,53.40000157,52.18285757,53.52142714,143163300,2.433414767,52.14285657,BUY,FALSE,1.323988376,95.2421041,95.2421041
5675,19/07/2011,AAPL,54,53.83571243,53.33142857,54.09285743,204786400,0.815937916,53.52142714,BUY,FALSE,1.835598509,96.05804202,96.05804202
5676,20/07/2011,AAPL,56.58856957,55.27142714,55.14285657,56.61000057,235335100,2.666844452,54.09285743,BUY,FALSE,1.910712946,98.72488647,98.72488647
5677,21/07/2011,AAPL,55.27857214,55.32714457,54.84285743,55.72285843,131633600,0.100806932,56.61000057,BUY,FALSE,0.970863962,98.8256934,98.8256934
5678,22/07/2011,AAPL,55.47428514,56.18571471,55.39285657,56.43571471,129182200,1.551806345,56.61000057,FALSE,SELL,0.931004301,98.8256934,
5679,25/07/2011,AAPL,55.764286,56.92856986,55.65999986,57.14285657,147451500,1.322142388,56.61000057,BUY,FALSE,1.057506845,100.1478358,100.1478358
5680,26/07/2011,AAPL,57.14285657,57.630001,57.09714129,57.78571314,119145600,1.232124998,57.14285657,BUY,FALSE,0.832537275,101.3799608,101.3799608
5681,27/07/2011,AAPL,57.22714229,56.08428571,56.02142714,57.52000043,164831100,-2.682136497,57.78571314,BUY,FALSE,1.14676473,98.69782429,98.69782429
5682,28/07/2011,AAPL,55.945713,55.97428514,55.44714357,56.71285629,148508500,-0.196134387,57.78571314,FALSE,SELL,0.987240399,98.69782429,
5683,29/07/2011,AAPL,55.37714386,55.782856,54.85714343,56.45000071,158146100,-0.341994792,57.78571314,FALSE,FALSE,1.023497268,98.69782429,
5684,01/08/2011,AAPL,56.82571414,56.67856986,56.05285643,57.07143014,153209000,1.605715312,57.78571314,FALSE,FALSE,0.968339069,98.69782429,
5685,02/08/2011,AAPL,56.80714414,55.55857086,55.47857286,56.84285743,159884900,-1.976053741,57.78571314,FALSE,FALSE,1.00415763,98.69782429,
5686,03/08/2011,AAPL,55.85428614,56.08142857,54.60571286,56.22142786,183127000,0.9410928,57.78571314,FALSE,FALSE,1.183505032,98.69782429,
5687,04/08/2011,AAPL,55.630001,53.90999986,53.90714257,55.90285871,217851900,-3.871921178,57.78571314,FALSE,FALSE,1.457086875,98.69782429,
5688,05/08/2011,AAPL,54.34857171,53.37428671,51.79571529,54.78571314,301147700,-0.993717587,57.78571314,FALSE,FALSE,1.904385641,98.69782429,
5689,08/08/2011,AAPL,51.66999814,50.45857243,50.431427,52.53857043,285958400,-5.462769546,57.78571314,FALSE,FALSE,1.630969382,98.69782429,
5690,09/08/2011,AAPL,51.61428457,53.43000029,50.71428686,53.51571271,270645900,5.888846467,57.52000043,FALSE,FALSE,1.430618674,98.69782429,
5691,10/08/2011,AAPL,53.02142714,51.95571514,51.78571314,53.52142714,219664200,-2.75928344,57.07143014,FALSE,FALSE,1.075040724,98.69782429,
5692,11/08/2011,AAPL,52.931427,53.38571543,52.10285571,53.63571543,185492300,2.752344542,57.07143014,FALSE,FALSE,0.884078192,98.69782429,
5693,12/08/2011,AAPL,54.00999829,53.85571286,53.46142957,54.23428729,132244000,0.880380503,57.07143014,FALSE,FALSE,0.619372877,98.69782429,
5694,15/08/2011,AAPL,54.23285671,54.77285771,54.01285557,54.99571614,115136000,1.702966689,56.84285743,FALSE,FALSE,0.545868666,98.69782429,
5695,16/08/2011,AAPL,54.50285714,54.35428614,53.72285843,54.76714329,124687500,-0.764195237,56.22142786,FALSE,FALSE,0.602019948,98.69782429,
5696,17/08/2011,AAPL,54.615715,54.34857171,54,54.931427,110515300,-0.010513302,55.90285871,FALSE,FALSE,0.542818016,98.69782429,
5697,18/08/2011,AAPL,52.97714229,52.29285814,51.62428671,53.235714,212858800,-3.782461075,54.99571614,FALSE,FALSE,1.08416501,98.69782429,
5698,19/08/2011,AAPL,51.73857114,50.86142729,50.85714343,52.42856986,193972100,-2.737335271,54.99571614,FALSE,FALSE,0.99048735,98.69782429,
5699,22/08/2011,AAPL,52.07285686,50.91999814,50.72714229,52.12571329,133828800,0.1151577,54.99571614,FALSE,FALSE,0.72293995,98.69782429,
5700,23/08/2011,AAPL,51.47142786,53.37142943,51,53.37714386,164208800,4.814280007,54.99571614,FALSE,FALSE,0.966477107,98.69782429,
5701,24/08/2011,AAPL,53.35285571,53.74000171,52.94285586,54.13714214,156566900,0.690579743,54.99571614,FALSE,FALSE,0.983085101,98.69782429,
5702,25/08/2011,AAPL,52.15428543,53.38857271,52.14285657,53.63571543,217836500,-0.653943038,54.99571614,FALSE,FALSE,1.424223632,98.69782429,
5703,26/08/2011,AAPL,53.02428443,54.797142,52.97142786,54.82857129,160369300,2.638334794,54.99571614,FALSE,FALSE,1.026787575,98.69782429,
5704,29/08/2011,AAPL,55.45428471,55.70999914,55.42856986,55.92856986,101317300,1.665884582,54.931427,BUY,FALSE,0.637223739,100.3637089,100.3637089
5705,30/08/2011,AAPL,55.46428686,55.71285629,55.17285543,55.97714229,104480600,0.005128613,55.92856986,BUY,FALSE,0.662880125,100.3688375,100.3688375
5706,31/08/2011,AAPL,55.79571529,54.97571557,54.55142971,56.01142886,130646600,-1.323107033,55.97714229,BUY,FALSE,0.839655712,99.04573045,99.04573045
5707,01/09/2011,AAPL,55.11714171,54.43285757,54.38857271,55.33428571,85931300,-0.98745054,56.01142886,FALSE,SELL,0.545219717,99.04573045,
5708,02/09/2011,AAPL,53.53428643,53.43571471,53.11857229,54,109734800,-1.831876746,56.01142886,FALSE,FALSE,0.757231336,99.04573045,
5709,06/09/2011,AAPL,52.48143,54.24857329,52.35428614,54.332859,127424500,1.521189684,56.01142886,FALSE,FALSE,0.93356692,99.04573045,
5710,07/09/2011,AAPL,55.08000186,54.84714129,54.57143014,55.08571243,87644200,1.10338017,56.01142886,FALSE,FALSE,0.645146331,99.04573045,
5711,08/09/2011,AAPL,54.62857057,54.87714386,54.615715,55.51571271,104039600,0.054702158,56.01142886,FALSE,FALSE,0.811571728,99.04573045,
5712,09/09/2011,AAPL,54.84714129,53.92571257,53.57428743,55.14285657,141203300,-1.733747828,56.01142886,FALSE,FALSE,1.148531504,99.04573045,
5713,12/09/2011,AAPL,53.28571314,54.27714157,53.12857057,54.41143043,116958100,0.651690971,56.01142886,FALSE,FALSE,1.014564212,99.04573045,
5714,13/09/2011,AAPL,54.59142686,54.945713,54.32143014,55.17285543,110140100,1.23177347,56.01142886,FALSE,FALSE,0.992807426,99.04573045,
5715,14/09/2011,AAPL,55.28857043,55.61428457,55.10857014,56.02999871,133681100,1.216785684,56.01142886,BUY,FALSE,1.195499279,100.2625161,100.2625161
5716,15/09/2011,AAPL,55.91857143,56.13714214,55.70000071,56.23714443,104454700,0.940149773,56.02999871,BUY,FALSE,0.910357088,101.2026659,101.2026659
5717,16/09/2011,AAPL,56.50571443,57.21428686,56.43285757,57.21428686,174628300,1.918773701,56.23714443,BUY,FALSE,1.557496234,103.1214396,103.1214396
5718,19/09/2011,AAPL,56.71428686,58.804287,56.45714186,59.032856,205965200,2.779026406,57.21428686,BUY,FALSE,1.702320183,105.900466,105.900466
5719,20/09/2011,AAPL,59.32143014,59.06428529,58.74142843,60.40857314,193938500,0.442141727,59.032856,BUY,FALSE,1.484822711,106.3426077,106.3426077
5720,21/09/2011,AAPL,59.94857029,58.87714386,58.85714343,60.22714229,151494000,-0.316843638,60.40857314,BUY,FALSE,1.10365831,106.0257641,106.0257641
5721,22/09/2011,AAPL,57.29000086,57.40285871,56.67142871,58.54571529,242120200,-2.504002493,60.40857314,FALSE,SELL,1.685483545,106.0257641,
5722,23/09/2011,AAPL,57.18285757,57.75714114,57.12142943,58.10571286,136569300,0.617186039,60.40857314,FALSE,FALSE,0.867336029,106.0257641,
5723,26/09/2011,AAPL,57.12285614,57.59571457,55.90000157,57.71142957,203219100,-0.279491967,60.40857314,FALSE,FALSE,1.294430808,106.0257641,
5724,27/09/2011,AAPL,58.38999943,57.03714371,56.865715,58.46428686,158124400,-0.96981323,60.40857314,FALSE,FALSE,0.954736128,106.0257641,
5725,28/09/2011,AAPL,57.16999814,56.71571357,56.64428714,57.67714314,107409400,-0.563545295,60.40857314,FALSE,FALSE,0.630264803,106.0257641,
5726,29/09/2011,AAPL,57.417141,55.79571529,55.17285543,57.45857243,162771700,-1.622122375,60.40857314,FALSE,FALSE,0.970078426,106.0257641,
5727,30/09/2011,AAPL,55.30285643,54.47428514,54.45428471,55.55571371,136910200,-2.368336248,60.40857314,FALSE,FALSE,0.788544165,106.0257641,
5728,03/10/2011,AAPL,54.33856957,53.514286,53.31000143,54.662857,167274800,-1.762297821,60.40857314,FALSE,FALSE,0.984825631,106.0257641,
5729,04/10/2011,AAPL,53.50999829,53.21428686,50.60571286,54.54285814,308419300,-0.560596361,60.22714229,FALSE,FALSE,1.85813609,106.0257641,
5730,05/10/2011,AAPL,52.55142971,54.03571314,51.47142786,54.25999829,196617400,1.543619822,58.54571529,FALSE,FALSE,1.108132931,106.0257641,
5731,06/10/2011,AAPL,53.332859,53.90999986,53.11428457,54.96857071,203145600,-0.232648507,58.46428686,FALSE,FALSE,1.11653074,106.0257641,
5732,07/10/2011,AAPL,53.68285757,52.82857129,52.64142986,53.96285629,133864500,-2.00598882,58.46428686,FALSE,FALSE,0.751852947,106.0257641,
5733,10/10/2011,AAPL,54.155716,55.54428486,54.02999871,55.54428486,110628700,5.140615208,58.46428686,FALSE,FALSE,0.622293921,106.0257641,
5734,11/10/2011,AAPL,56.08142857,57.18428414,55.92856986,57.59714129,151421900,2.952597705,57.67714314,FALSE,FALSE,0.898557768,106.0257641,
5735,12/10/2011,AAPL,58.19142914,57.45571514,57.162857,58.46428686,155571500,0.474660134,57.59714129,BUY,FALSE,0.926868532,106.5004242,106.5004242
5736,13/10/2011,AAPL,57.85428614,58.34714129,57.54999929,58.34714129,106546300,1.55150127,58.46428686,BUY,FALSE,0.61707819,108.0519255,108.0519255
5737,14/10/2011,AAPL,59.547142,60.28571314,59.32428743,60.28571314,143341800,3.322479572,58.46428686,BUY,FALSE,0.858128489,111.3744051,111.3744051
5738,17/10/2011,AAPL,60.24857329,59.99857329,59.41999814,60.95714186,171511200,-0.476298338,60.28571314,BUY,FALSE,1.022828885,110.8981067,110.8981067
5739,18/10/2011,AAPL,60.25142671,60.31999971,59.42714314,60.68714143,220400600,0.535723439,60.95714186,BUY,FALSE,1.311074708,111.4338302,111.4338302
5740,19/10/2011,AAPL,57.33571243,56.945713,56.82857129,58.34571457,276014900,-5.593976668,60.95714186,FALSE,SELL,1.732619733,111.4338302,
5741,20/10/2011,AAPL,57.14285657,56.47285843,56.31571586,57.19285586,137317600,-0.830360259,60.95714186,FALSE,FALSE,0.821058007,111.4338302,
5742,21/10/2011,AAPL,56.87142943,56.12428671,55.82143014,57.02000043,155311100,-0.617237607,60.95714186,FALSE,FALSE,0.966695277,111.4338302,
5743,24/10/2011,AAPL,56.59714129,57.967144,56.485714,58.07143014,125534500,3.283529107,60.95714186,FALSE,FALSE,0.771065367,111.4338302,
5744,25/10/2011,AAPL,57.86142729,56.82428743,56.76857,58.07857129,107606800,-1.971559216,60.95714186,FALSE,FALSE,0.654952363,111.4338302,
5745,26/10/2011,AAPL,57.39428714,57.22857286,56.16428757,57.50714114,114076200,0.711465904,60.95714186,FALSE,FALSE,0.71335241,111.4338302,
5746,27/10/2011,AAPL,58.22285843,57.81285857,57.412857,58.42856986,123666200,1.020968514,60.95714186,FALSE,FALSE,0.793922426,111.4338302,
5747,28/10/2011,AAPL,57.57143014,57.84999843,57.50142671,58.04999929,80710700,0.064241522,60.95714186,FALSE,FALSE,0.512520186,111.4338302,
5748,31/10/2011,AAPL,57.48857114,57.82571414,57.29285814,58.47571557,96375300,-0.041978031,60.68714143,FALSE,FALSE,0.637339634,111.4338302,
5749,01/11/2011,AAPL,56.77285771,56.64428714,56.17428586,57.07143014,132947500,-2.04308242,58.47571557,FALSE,FALSE,0.925165024,111.4338302,
5750,02/11/2011,AAPL,57.155716,56.77285771,56.44428629,57.20571514,81837700,0.226978883,58.47571557,FALSE,FALSE,0.606402468,111.4338302,
5751,03/11/2011,AAPL,57.00999829,57.58142857,56.47999957,57.62857057,110346600,1.424220821,58.47571557,FALSE,FALSE,0.955064621,111.4338302,
5752,04/11/2011,AAPL,57.43285757,57.17714314,57.02285771,57.634285,75557300,-0.702110802,58.47571557,FALSE,FALSE,0.669589297,111.4338302,
5753,07/11/2011,AAPL,57.130001,57.10428614,56.59000014,57.14285657,67568900,-0.127423295,58.47571557,FALSE,FALSE,0.644336366,111.4338302,
5754,08/11/2011,AAPL,57.45857243,58.032856,57.365715,58.28571314,100110500,1.626094857,58.47571557,FALSE,FALSE,1.010509611,111.4338302,
5755,09/11/2011,AAPL,56.70999914,56.46857071,56.318573,57.27000043,139671000,-2.69551664,58.47571557,FALSE,FALSE,1.42058015,111.4338302,
5756,10/11/2011,AAPL,56.71857071,55.03142929,54.59285743,56.74428557,186188100,-2.545028858,58.47571557,FALSE,FALSE,1.845654559,111.4338302,
5757,11/11/2011,AAPL,55.22999957,54.945713,54.32285686,55.52857214,163446500,-0.155758793,58.47571557,FALSE,FALSE,1.525664381,111.4338302,
5758,14/11/2011,AAPL,54.78857043,54.18000029,54.02857214,55.03571314,108226300,-1.393580442,58.28571314,FALSE,FALSE,0.937796077,111.4338302,
5759,15/11/2011,AAPL,54.40000157,55.547142,54.20714186,55.64285657,107702700,2.523332785,58.28571314,FALSE,FALSE,0.923772734,111.4338302,
5760,16/11/2011,AAPL,55.60714343,54.967144,54.90285871,55.87714386,87302600,-1.044154531,58.28571314,FALSE,FALSE,0.765372125,111.4338302,
5761,17/11/2011,AAPL,54.85428614,53.91571429,53.64285657,54.93999857,119975100,-1.912833074,58.28571314,FALSE,FALSE,1.046793073,111.4338302,
5762,18/11/2011,AAPL,54.13142771,53.56285857,53.554287,54.28428643,92984500,-0.654458027,58.28571314,FALSE,FALSE,0.804538875,111.4338302,
5763,21/11/2011,AAPL,52.91428757,52.71571357,52.27285771,53.09714129,111995100,-1.581590346,58.28571314,FALSE,FALSE,0.954631538,111.4338302,
5764,22/11/2011,AAPL,53.00285714,53.78714371,52.99142843,53.99000171,102255300,2.032468248,57.27000043,FALSE,FALSE,0.839808627,111.4338302,
5765,23/11/2011,AAPL,53.50142671,52.42714314,52.41143043,53.69142914,107067800,-2.528486319,56.74428557,FALSE,FALSE,0.877786807,111.4338302,
5766,25/11/2011,AAPL,52.63142771,51.938572,51.90285871,53.02142714,63690200,-0.931904946,55.87714386,FALSE,FALSE,0.536499363,111.4338302,
5767,28/11/2011,AAPL,53.19285586,53.73143,52.90428543,53.81714243,86603300,3.45188158,55.87714386,FALSE,FALSE,0.813446835,111.4338302,
5768,29/11/2011,AAPL,53.69142914,53.31428529,52.88571543,54.11857229,93963800,-0.776351402,55.87714386,FALSE,FALSE,0.951240374,111.4338302,
5769,30/11/2011,AAPL,54.47000129,54.59999843,54.04285814,54.61142729,101484600,2.411573433,55.87714386,FALSE,FALSE,1.042428234,111.4338302,
5770,01/12/2011,AAPL,54.648571,55.41857143,54.39285657,55.57143014,96795300,1.499217992,54.93999857,FALSE,FALSE,1.000652006,111.4338302,
5771,02/12/2011,AAPL,55.68999857,55.67142871,55.51142886,56.23285671,94763900,0.456268131,55.57143014,BUY,FALSE,0.970131499,111.8900983,111.8900983
5772,05/12/2011,AAPL,56.21285629,56.14428714,55.77000043,56.630001,89302500,0.849373621,56.23285671,BUY,FALSE,0.938442028,112.7394719,112.7394719
5773,06/12/2011,AAPL,56.07285686,55.84999843,55.62571329,56.37571329,70899500,-0.524165013,56.630001,BUY,FALSE,0.747946719,112.2153069,112.2153069
5774,07/12/2011,AAPL,55.70428471,55.58428571,55.25142671,55.84857171,76186600,-0.475761374,56.630001,FALSE,SELL,0.840145554,112.2153069,
5775,08/12/2011,AAPL,55.92142871,55.80857086,55.74714286,56.5,94089100,0.403504601,56.630001,FALSE,FALSE,1.068274752,112.2153069,
5776,09/12/2011,AAPL,56.12142943,56.23143,55.86142729,56.29142757,74248300,0.757695697,56.630001,FALSE,FALSE,0.855613205,112.2153069,
5777,12/12/2011,AAPL,55.95428471,55.97714229,55.63571543,56.27142714,75266800,-0.452216332,56.630001,FALSE,FALSE,0.856924035,112.2153069,
5778,13/12/2011,AAPL,56.14285657,55.54428486,55.29999929,56.485714,84732200,-0.773275327,56.630001,FALSE,FALSE,0.977302894,112.2153069,
5779,14/12/2011,AAPL,55.24285886,54.31285857,53.95428471,55.34000014,101721900,-2.217017094,56.630001,FALSE,FALSE,1.185889484,112.2153069,
5780,15/12/2011,AAPL,54.76142886,54.134285,54.04428486,54.81999971,64050000,-0.328786911,56.630001,FALSE,FALSE,0.746498189,112.2153069,
5781,16/12/2011,AAPL,54.337143,54.431427,54.22428514,54.87857057,105369600,0.548897986,56.630001,FALSE,FALSE,1.276803648,112.2153069,
5782,19/12/2011,AAPL,54.63857271,54.601429,54.35428614,54.97857286,58882600,0.312323247,56.5,FALSE,FALSE,0.704449813,112.2153069,
5783,20/12/2011,AAPL,55.39428714,56.56428529,55.32285686,56.58571243,84303800,3.594880804,56.5,BUY,FALSE,1.046671499,115.8101877,115.8101877
5784,21/12/2011,AAPL,56.66999814,56.63571543,56.00142671,56.75714114,65737000,0.126281345,56.58571243,BUY,FALSE,0.802795723,115.9364691,115.9364691
5785,22/12/2011,AAPL,56.71428686,56.93571471,56.58571243,57.01857,50589700,0.529699815,56.75714114,BUY,FALSE,0.62579934,116.4661689,116.4661689
5786,23/12/2011,AAPL,57.09857171,57.61857229,57.06999971,57.655716,67349800,1.199348394,57.01857,BUY,FALSE,0.880502454,117.6655173,117.6655173
5787,27/12/2011,AAPL,57.58571243,58.07571414,57.57428743,58.44142914,66269000,0.793393227,57.655716,BUY,FALSE,0.874257292,118.4589105,118.4589105
5788,28/12/2011,AAPL,58.12714386,57.52000043,57.33428571,58.32143014,57165500,-0.956877962,58.44142914,BUY,FALSE,0.763218593,117.5020325,117.5020325
5789,29/12/2011,AAPL,57.62857057,57.87428671,57.21571357,57.95000071,53994500,0.615935809,58.44142914,FALSE,SELL,0.748427899,117.5020325,
5790,30/12/2011,AAPL,57.64428714,57.85714343,57.64142986,58.04000086,44915500,-0.029621583,58.44142914,FALSE,FALSE,0.666687447,117.5020325,
5791,03/01/2012,AAPL,58.485714,58.74714286,58.42856986,58.92856986,75555200,1.538270605,58.44142914,BUY,FALSE,1.154259927,119.0403031,119.0403031
5792,04/01/2012,AAPL,58.57143014,59.06285857,58.46857071,59.24000171,65005500,0.537414578,58.92856986,BUY,FALSE,1.040483217,119.5777177,119.5777177
5793,05/01/2012,AAPL,59.27857214,59.71857071,58.952858,59.79285814,67817400,1.110193709,59.24000171,BUY,FALSE,1.074955757,120.6879114,120.6879114
5794,06/01/2012,AAPL,59.967144,60.34285743,59.88857271,60.39285657,79573200,1.045381215,59.79285814,BUY,FALSE,1.295138616,121.7332927,121.7332927
5795,09/01/2012,AAPL,60.78571314,60.24714286,60.19285586,61.10714343,98506100,-0.158617895,60.39285657,BUY,FALSE,1.567980978,121.5746748,121.5746748
5796,10/01/2012,AAPL,60.844284,60.46285629,60.21428686,60.85714343,64549100,0.358047568,61.10714343,BUY,FALSE,0.954654111,121.9327223,121.9327223
5797,11/01/2012,AAPL,60.38285829,60.36428457,59.90142829,60.40714257,53771200,-0.163028553,61.10714343,FALSE,SELL,0.798561226,121.9327223,
5798,12/01/2012,AAPL,60.32571414,60.19857029,59.82143014,60.41428757,53146800,-0.274523721,61.10714343,FALSE,FALSE,0.804214915,121.9327223,
5799,13/01/2012,AAPL,59.95714186,59.97285843,59.80857086,60.06428529,56505400,-0.374945549,61.10714343,FALSE,FALSE,0.860268454,121.9327223,
5800,17/01/2012,AAPL,60.59999843,60.67142871,60.42285543,60.85571286,60724300,1.164810713,61.10714343,FALSE,FALSE,0.920978595,121.9327223,
5801,18/01/2012,AAPL,60.99428557,61.30142971,60.90000157,61.35285571,69197800,1.038381679,61.10714343,BUY,FALSE,1.024918456,122.971104,122.971104
5802,19/01/2012,AAPL,61.45000071,61.10714343,60.93000029,61.62428671,65434600,-0.316935969,61.35285571,BUY,FALSE,0.978392839,122.654168,122.654168
5803,20/01/2012,AAPL,61.06999971,60.04285814,59.96428686,61.07143014,103493600,-1.741670826,61.62428671,FALSE,SELL,1.546467344,122.654168,
5804,23/01/2012,AAPL,60.38142771,61.05857086,60.32857129,61.20714186,76515600,1.691646187,61.62428671,FALSE,FALSE,1.085478395,122.654168,
5805,24/01/2012,AAPL,60.72857286,60.05857086,59.93571471,60.72857286,136909500,-1.63777171,61.62428671,FALSE,FALSE,1.950709879,122.654168,
5806,25/01/2012,AAPL,64.91999814,63.80857086,63.38999943,64.92142486,239578500,6.243904819,61.62428671,BUY,FALSE,3.236463082,128.8980729,128.8980729
5807,26/01/2012,AAPL,64.05142971,63.51857,63.30571371,64.112854,80996300,-0.454485747,64.92142486,BUY,FALSE,0.884937275,128.4435871,128.4435871
5808,27/01/2012,AAPL,63.47714229,63.89714429,63.39571386,64.068573,74927300,0.596005688,64.92142486,FALSE,SELL,0.794982591,128.4435871,
5809,30/01/2012,AAPL,63.67285543,64.71571357,63.62714386,64.84285743,94835300,1.281073339,64.92142486,FALSE,FALSE,0.983480055,128.4435871,
5810,31/01/2012,AAPL,65.08428186,65.21142571,64.724289,65.46286014,97920900,0.765984199,64.92142486,BUY,FALSE,0.97665719,129.2095713,129.2095713
5811,01/02/2012,AAPL,65.48714443,65.16999814,65.07857514,65.56999971,67511500,-0.063528085,65.46286014,BUY,FALSE,0.649268029,129.1460432,129.1460432
5812,02/02/2012,AAPL,65.12857057,65.01714329,64.85428614,65.30999757,46699100,-0.234547881,65.56999971,FALSE,SELL,0.449841642,129.1460432,
5813,03/02/2012,AAPL,65.32857514,65.66857143,65.08000186,65.71428686,71649900,1.001932886,65.56999971,BUY,FALSE,0.702871999,130.1479761,130.1479761
5814,06/02/2012,AAPL,65.48285671,66.28142543,65.45714571,66.42571257,62353200,0.933253133,65.71428686,BUY,FALSE,0.631396741,131.0812292,131.0812292
5815,07/02/2012,AAPL,66.46428686,66.97571557,66.36856843,67.10713957,79055900,1.047488245,66.42571257,BUY,FALSE,0.812177959,132.1287175,132.1287175
5816,08/02/2012,AAPL,67.21428686,68.09714514,67.09999843,68.112854,101972500,1.674382364,67.10713957,BUY,FALSE,1.11381095,133.8030998,133.8030998
5817,09/02/2012,AAPL,68.68000029,70.452858,68.65142829,70.96428686,221053700,3.459341585,68.112854,BUY,FALSE,2.841592453,137.2624414,137.2624414
5818,10/02/2012,AAPL,70.137146,70.48857114,69.79285429,71.08856957,157825500,0.050690832,70.96428686,BUY,FALSE,1.719270794,137.3131323,137.3131323
5819,13/02/2012,AAPL,71.36142729,71.800003,71.01285557,71.97571557,129304000,1.860488642,71.08856957,BUY,FALSE,1.291906352,139.1736209,139.1736209
5820,14/02/2012,AAPL,72.094284,72.77999871,71.71428686,72.79428857,115099600,1.364896475,71.97571557,BUY,FALSE,1.111701574,140.5385174,140.5385174
5821,15/02/2012,AAPL,73.46571357,71.09571071,70.98428343,75.184288,376530000,-2.314218233,72.79428857,BUY,FALSE,3.577397551,138.2242991,138.2242991
5822,16/02/2012,AAPL,70.21428686,71.74428557,69.51857,72.12714386,236138000,0.912255962,75.184288,FALSE,SELL,1.734340602,138.2242991,
5823,17/02/2012,AAPL,71.87285614,71.73143,71.47142786,72.53857429,133951300,-0.017918598,75.184288,FALSE,FALSE,0.863654601,138.2242991,
5824,21/02/2012,AAPL,72.41143043,73.550003,72.01714329,73.550003,151398800,2.535252678,75.184288,FALSE,FALSE,0.938451185,138.2242991,
5825,22/02/2012,AAPL,73.297142,73.29142757,72.724289,73.64142614,120825600,-0.351564132,75.184288,FALSE,FALSE,0.709766318,138.2242991,
5826,23/02/2012,AAPL,73.58285529,73.76999671,72.78571314,73.97571557,142006900,0.652967415,75.184288,FALSE,FALSE,0.814213528,138.2242991,
5827,24/02/2012,AAPL,74.23857114,74.62999729,74.09143071,74.699997,103768000,1.165786388,75.184288,FALSE,FALSE,0.581615702,138.2242991,
5828,27/02/2012,AAPL,74.47285457,75.10857386,73.75428771,75.5,136895500,0.641265694,75.184288,BUY,FALSE,0.821283792,138.8655648,138.8655648
5829,28/02/2012,AAPL,75.42285914,76.48714443,75.12142943,76.48714443,150096800,1.83543702,75.5,BUY,FALSE,0.911933811,140.7010019,140.7010019
5830,29/02/2012,AAPL,77.365715,77.49143214,76.52857214,78.23000329,238002800,1.31301504,76.48714443,BUY,FALSE,1.427979244,142.0140169,142.0140169
5831,01/03/2012,AAPL,78.30999757,77.78142543,76.96714014,78.315712,170817500,0.374226262,78.23000329,BUY,FALSE,0.954493699,142.3882432,142.3882432
5832,02/03/2012,AAPL,77.74857329,77.88285829,77.50285343,78.11428829,107928100,0.130407561,78.315712,FALSE,SELL,0.68140677,142.3882432,
5833,05/03/2012,AAPL,77.91714471,76.16571814,75.14286043,78.21142571,202281100,-2.204772896,78.315712,FALSE,FALSE,1.389587889,142.3882432,
5834,06/03/2012,AAPL,74.80857086,75.75142671,73.74571229,76.24143214,202559700,-0.543934253,78.315712,FALSE,FALSE,1.329113488,142.3882432,
5835,07/03/2012,AAPL,76.68571471,75.81285857,74.75714114,76.82571414,199630200,0.081096638,78.315712,FALSE,FALSE,1.267346884,142.3882432,
5836,08/03/2012,AAPL,76.384285,77.42713929,76.01714329,77.56999971,129114300,2.129296732,78.315712,FALSE,FALSE,0.780624825,142.3882432,
5837,09/03/2012,AAPL,77.74428557,77.88143157,77.587143,78.24857329,104729800,0.586735199,78.315712,FALSE,FALSE,0.638170635,142.3882432,
5838,12/03/2012,AAPL,78.42571257,78.85713957,78.14286043,78.85713957,101820600,1.252812102,78.315712,BUY,FALSE,0.620080024,143.6410553,143.6410553
5839,13/03/2012,AAPL,79.64857486,81.15714257,79.39286043,81.16857143,172713800,2.916670593,78.85713957,BUY,FALSE,1.074771953,146.5577259,146.5577259
5840,14/03/2012,AAPL,82.57857514,84.22571557,82.199997,84.95999914,354711000,3.781026417,81.16857143,BUY,FALSE,2.176678063,150.3387523,150.3387523
5841,15/03/2012,AAPL,85.65856929,83.65142829,82.65000157,85.71571357,289929500,-0.681843159,84.95999914,BUY,FALSE,1.660244444,149.6569091,149.6569091
5842,16/03/2012,AAPL,83.53142543,83.65285486,82.57142643,84.17142486,206371900,0.001705374,85.71571357,FALSE,SELL,1.106303729,149.6569091,
5843,19/03/2012,AAPL,85.48143,85.87142943,84.15000157,85.96714014,225309000,2.652120569,85.71571357,BUY,FALSE,1.147275172,152.3090297,152.3090297
5844,20/03/2012,AAPL,85.64428714,86.565712,84.49714657,86.699997,204165500,0.808514048,85.96714014,BUY,FALSE,1.02756328,153.1175437,153.1175437
5845,21/03/2012,AAPL,86.10571286,86.07142643,85.91571814,87.09285743,161010500,-0.570994634,86.699997,BUY,FALSE,0.809710115,152.5465491,152.5465491
5846,22/03/2012,AAPL,85.39714057,85.62000271,85.07571414,86.35713957,155967700,-0.524475704,87.09285743,FALSE,SELL,0.799885264,152.5465491,
5847,23/03/2012,AAPL,85.78428643,85.15000157,84.91428371,85.97142786,107622200,-0.548938478,87.09285743,FALSE,FALSE,0.544445818,152.5465491,
