"","Date","Open","High","Low","Close","Volume","Change","Order","RSI","EMA","S.P500"
"434",2012-08-17,645000,657500,615000,627500,0,-4.289156463,"hold",31.82460897,733489.6671,1418.160034
"435",2012-08-20,637500,657500,622500,627500,0,0,"buy",31.82460897,721020.2945,1418.130005
"436",2012-08-21,620000,662500,6e+05,655000,0,4.289156463,"hold",35.07917658,713253.201,1413.170044
"437",2012-08-22,675000,685000,645000,652500,0,-0.382409644,"buy",34.91599091,706105.7656,1413.48999
"438",2012-08-23,667500,692500,662500,677500,0,3.759841356,"sell",38.02099328,702740.3814,1402.079956
"439",2012-08-24,687500,695000,625000,635000,0,-6.478455386,"buy",34.96692536,694770.9248,1411.130005
"440",2012-08-27,625000,647500,615000,645000,0,1.56253179,"buy",36.26420732,688915.5219,1410.439941
"441",2012-08-28,660000,662500,640000,662500,0,2.677024106,"hold",38.57349801,685807.8134,1409.300049
"442",2012-08-29,660000,665000,640000,665000,0,0.37664828,"buy",38.91400304,683359.8354,1410.48999
"443",2012-08-30,687500,7e+05,672500,690000,0,3.690455694,"sell",42.35522265,684141.0312,1399.47998
"444",2012-08-31,677500,697500,645000,652500,0,-5.588045839,"sell",38.82234625,680418.5569,1406.579956
"445",2012-09-04,662500,675000,632500,635000,0,-2.71861403,"sell",37.26041944,675075.1973,1404.939941
"446",2012-09-05,635000,637500,605000,615000,0,-3.200273109,"sell",35.50244023,668007.527,1403.439941
"447",2012-09-06,597500,6e+05,5e+05,502500,0,-20.20266279,"sell",27.61101314,648536.0533,1432.119995
"448",2012-09-07,490000,495000,432500,437500,0,-13.85189341,"buy",24.25621838,623708.2823,1437.920044
"449",2012-09-10,450000,482500,427500,480000,0,9.27093981,"sell",30.22573467,606801.4255,1429.079956
"450",2012-09-11,470000,480000,445000,460000,0,-4.255961442,"sell",29.06485793,589530.6696,1433.560059
"451",2012-09-12,447500,467500,437500,442500,0,-3.878602504,"sell",28.04970769,572232.9438,1436.560059
"452",2012-09-13,440000,452500,377500,380000,0,-15.22692117,"buy",24.72788976,549617.3033,1459.98999
"453",2012-09-14,362500,402500,352500,397500,0,4.502368137,"sell",27.32318105,531721.15,1465.77002
"454",2012-09-17,410000,417500,385000,387500,0,-2.54790853,"sell",26.75549063,514753.9559,1461.189941
"455",2012-09-18,395000,402500,362500,372500,0,-3.947881097,"sell",25.88666551,498018.1964,1459.319946
"456",2012-09-19,360000,375000,352500,365000,0,-2.033968424,"hold",25.44180681,482368.9968,1461.050049
"457",2012-09-20,380000,387500,365000,367500,0,0.682596507,"sell",25.89893066,468854.9972,1460.26001
"458",2012-09-21,365000,370000,350000,360000,0,-2.06192872,"sell",25.39588456,456048.5269,1460.150024
"459",2012-09-24,370000,372500,345000,347500,0,-3.533936645,"buy",24.54034509,443278.112,1456.890015
"460",2012-09-25,345000,397500,340000,397500,0,13.44302691,"buy",34.10316423,437892.4517,1441.589966
"461",2012-09-26,412500,442500,405000,425000,0,6.689423483,"sell",38.70413702,436375.6927,1433.319946
"462",2012-09-27,402500,420000,360000,365000,0,-15.21918153,"buy",33.24941793,427978.5524,1447.150024
"463",2012-09-28,380000,387500,365000,380000,0,4.027389914,"hold",35.68959281,422334.0168,1440.670044
"464",2012-10-01,365000,387500,342500,382500,0,0.655740055,"hold",36.10881118,417647.6619,1444.48999
"465",2012-10-02,377500,395000,370000,377500,0,-1.315808458,"sell",35.60885524,412924.4076,1445.75
"466",2012-10-03,377500,387500,360000,367500,0,-2.684725004,"sell",34.57768786,407580.3596,1450.98999
"467",2012-10-04,360000,370000,352500,357500,0,-2.758795652,"sell",33.5319691,401688.5526,1461.400024
"468",2012-10-05,337500,350000,322500,347500,0,-2.837069713,"hold",32.47431507,395313.4288,1460.930054
"469",2012-10-08,355000,357500,345000,347500,0,0,"buy",32.47431507,389688.3195,1455.880005
"470",2012-10-09,355000,380000,350000,375000,0,7.616136097,"hold",38.64633273,387960.2819,1441.47998
"471",2012-10-10,370000,382500,365000,370000,0,-1.342302033,"sell",37.96684032,385847.3076,1432.560059
"472",2012-10-11,360000,365000,350000,357500,0,-3.43676435,"buy",36.25083349,382512.3302,1432.839966
"473",2012-10-12,352500,370000,342500,365000,0,2.076199145,"sell",38.05976992,380452.0561,1428.589966
"474",2012-10-15,360000,370000,340000,342500,0,-6.362569588,"sell",34.86361954,375987.1083,1440.130005
"475",2012-10-16,335000,337500,325000,327500,0,-4.478360263,"hold",32.88117176,370282.7426,1454.920044
"476",2012-10-17,327500,332500,320000,325000,0,-0.766287275,"sell",32.54897148,364955.3611,1460.910034
"477",2012-10-18,327500,330000,312500,320000,0,-1.550418654,"buy",31.85577625,359666.4951,1457.339966
"478",2012-10-19,327500,362500,325000,350000,0,8.961215869,"sell",40.09885349,358529.2604,1433.189941
"479",2012-10-22,350000,370000,342500,342500,0,-2.166149678,"buy",38.83412152,356643.4651,1433.819946
"480",2012-10-23,380000,402500,375000,387500,0,12.34441911,"buy",49.18930131,360273.6456,1413.109985
"481",2012-10-24,377500,4e+05,375000,397500,0,2.54790853,"sell",51.16776111,364653.2167,1408.75
"482",2012-10-25,375000,395000,370000,380000,0,-4.502368137,"hold",47.66962629,366458.7206,1412.969971
"483",2012-10-26,380000,390000,365000,375000,0,-1.324522675,"hold",46.68752203,367463.577,1411.939941
"484",2012-10-31,365000,392500,362500,380000,0,1.324522675,"sell",47.84469692,368938.4503,1412.160034
"485",2012-11-01,377500,377500,340000,342500,0,-10.3899595,"hold",40.70801968,365828.0444,1427.589966
"486",2012-11-02,332500,345000,325000,345000,0,0.727275933,"hold",41.33625945,363377.6862,1414.199951
"487",2012-11-05,350000,365000,342500,350000,0,1.438873745,"sell",42.6451823,361803.8408,1417.26001
"488",2012-11-06,345000,350000,317500,327500,0,-6.644509941,"buy",38.48395711,357768.0948,1428.390015
"489",2012-11-07,342500,377500,337500,365000,0,10.84092985,"hold",47.65214612,358618.9072,1394.530029
"490",2012-11-08,365000,375000,350000,367500,0,0.682596507,"hold",48.20634438,359663.7416,1377.51001
"491",2012-11-09,377500,380000,350000,367500,0,0,"sell",48.20634438,360585.6544,1379.849976
"492",2012-11-12,352500,357500,325000,330000,0,-10.76306642,"hold",40.70885604,356987.3421,1380.030029
"493",2012-11-13,342500,345000,320000,332500,0,0.754720564,"hold",41.36360123,354106.4783,1374.530029
"494",2012-11-14,312500,355000,312500,335000,0,0.749067173,"buy",42.05272963,351858.6574,1355.48999
"495",2012-11-15,342500,365000,332500,347500,0,3.663413318,"sell",45.5015584,351345.8741,1353.329956
"496",2012-11-16,342500,362500,320000,320000,0,-8.244366921,"sell",39.87836118,347658.1242,1359.880005
"497",2012-11-19,302500,305000,270000,270000,0,-16.98990368,"sell",32.1087046,338521.8743,1386.890015
"498",2012-11-20,265000,270000,260000,262500,0,-2.817087697,"hold",31.12897707,329578.1244,1387.810059
"499",2012-11-21,260000,260000,247500,260000,0,-0.956945102,"sell",30.79170552,321392.4627,1391.030029
"500",2012-11-23,247500,250000,237500,237500,0,-9.051400754,"sell",27.86547525,311522.7612,1409.150024
"501",2012-11-26,245000,245000,217500,225000,0,-5.406722127,"buy",26.36635318,301343.6128,1406.290039
"502",2012-11-27,220000,232500,212500,232500,0,3.278982282,"sell",28.840026,293244.3643,1398.939941
"503",2012-11-28,237500,247500,217500,217500,0,-6.66913745,"hold",26.8940527,284333.2626,1409.930054
"504",2012-11-29,210000,222500,207500,215000,0,-1.15608224,"hold",26.57224025,276176.4082,1415.949951
"505",2012-11-30,205000,225000,205000,217500,0,1.15608224,"buy",27.50642078,269273.3013,1416.180054
"506",2012-12-03,207500,227500,205000,225000,0,3.390155168,"buy",30.3685036,264064.6776,1409.459961
"507",2012-12-04,227500,237500,222500,235000,0,4.348511194,"sell",34.10413679,260645.3038,1407.050049
"508",2012-12-05,232500,242500,222500,225000,0,-4.348511194,"hold",32.24137737,256451.7386,1409.280029
"509",2012-12-06,222500,232500,222500,227500,0,1.104983619,"sell",33.22334921,253045.6517,1413.939941
"510",2012-12-07,225000,232500,215000,217500,0,-4.495138786,"hold",31.27115484,248863.8104,1418.069946
"511",2012-12-10,220000,225000,215000,220000,0,1.142869582,"sell",32.34150692,245468.068,1418.550049
"512",2012-12-11,212500,215000,205000,207500,0,-5.849620668,"buy",29.83925902,241001.2364,1427.839966
"513",2012-12-12,205000,215000,2e+05,212500,0,2.381064869,"buy",32.10218604,237648.1498,1428.47998
"514",2012-12-13,217500,230000,210000,220000,0,3.468555799,"buy",35.46459375,235571.8969,1419.449951
"515",2012-12-14,225000,230000,222500,225000,0,2.247285585,"sell",37.68030579,234328.1443,1413.579956
"516",2012-12-17,222500,227500,215000,215000,0,-4.546237408,"sell",35.0857628,232054.245,1430.359985
"517",2012-12-18,207500,210000,195000,197500,0,-8.489944379,"buy",31.05571072,227989.0397,1446.790039
"518",2012-12-19,192500,217500,192500,215000,0,8.489944379,"buy",38.6452064,226460.9174,1435.810059
"519",2012-12-20,220000,227500,212500,225000,0,4.546237408,"buy",42.53783726,226289.0447,1443.689941
"520",2012-12-21,260500,263500,248000,254000,0,12.12338648,"sell",52.04062298,229549.1571,1430.150024
"521",2012-12-24,248500,253500,245500,245750,0,-3.301950799,"buy",49.53111981,231455.1386,1426.660034
"522",2012-12-26,255000,275250,253750,274500,0,11.06365019,"hold",57.26500173,236519.24,1419.829956
"523",2012-12-27,275000,313000,270000,278250,200,1.356872921,"buy",58.16550745,241428.7412,1418.099976
"524",2012-12-28,295000,307250,280750,302250,100,8.273449934,"sell",63.47078151,248584.1834,1402.430054
"525",2012-12-31,313250,319500,227500,233500,200,-25.80724124,"sell",45.62243693,246809.5736,1426.189941
"526",2013-01-02,191500,202000,183750,184750,200,-23.41785173,"hold",37.5574022,239508.4473,1462.420044
"527",2013-01-03,185250,188750,176000,183750,100,-0.542742174,"sell",37.41130541,232948.6299,1459.369995
"528",2013-01-04,182250,184250,173750,175750,100,-4.45136074,"hold",36.1981777,226219.3794,1466.469971
"529",2013-01-07,182750,183750,175000,177000,100,0.708720188,"sell",36.54441846,220428.8641,1461.890015
"530",2013-01-08,174750,179500,171750,172500,100,-2.57524961,"hold",35.7913909,214790.1742,1457.150024
"531",2013-01-09,167500,174250,166000,171250,100,-0.727275933,"sell",35.57211962,209667.8008,1461.02002
"532",2013-01-10,166000,171250,165000,166000,100,-3.113668879,"hold",34.61299225,204530.4125,1472.119995
"533",2013-01-11,166500,169250,163250,164000,0,-1.212136053,"sell",34.23430262,199762.1286,1472.050049
"534",2013-01-14,164000,165500,156750,157750,0,-3.88549264,"hold",33.01857228,194819.5253,1470.680054
"535",2013-01-15,160750,162250,154500,156750,100,-0.635932191,"sell",32.81776041,190340.7576,1472.339966
"536",2013-01-16,155750,156750,146750,148750,100,-5.238513509,"hold",31.18382409,185447.7273,1472.630005
"537",2013-01-17,145000,149000,143750,148750,100,0,"sell",31.18382409,181130.3476,1480.939941
"538",2013-01-18,147000,148750,131250,132000,200,-11.94651218,"sell",27.82038536,175350.3067,1485.97998
"539",2013-01-22,133250,136250,125000,125500,100,-5.049616401,"sell",26.62046344,169485.5647,1492.560059
"540",2013-01-23,124000,124000,116250,117250,100,-6.799735125,"buy",25.13844524,163340.2042,1494.810059
"541",2013-01-24,119250,131250,115250,119500,200,1.900796405,"hold",26.3428326,158182.5331,1494.819946
"542",2013-01-25,120000,125000,117000,120000,100,0.417537141,"buy",26.62533728,153690.4704,1502.959961
"543",2013-01-28,120000,129000,119250,126500,100,5.275056539,"sell",30.36445908,150491.5915,1500.180054
"544",2013-01-29,132000,132000,117500,119000,200,-6.111881506,"buy",28.55621627,146786.6984,1507.839966
"545",2013-01-30,123250,133500,121250,133500,100,11.49779847,"hold",36.4372841,145223.5574,1501.959961
"546",2013-01-31,134500,137000,128500,133500,100,0,"sell",36.4372841,143844.3154,1498.109985
"547",2013-02-01,124500,124500,119500,122500,100,-8.599044786,"buy",33.21374789,141333.2194,1513.170044
"548",2013-02-04,127750,136250,125250,136250,200,10.63804036,"sell",40.3210156,140735.1936,1495.709961
"549",2013-02-05,131500,132000,122500,126750,100,-7.227479107,"hold",37.36260569,139089.8767,1511.290039
"550",2013-02-06,131500,131500,125500,126000,100,-0.593473552,"hold",37.13098057,137549.8912,1512.119995
"551",2013-02-07,123000,133750,122250,125000,200,-0.796816965,"sell",36.80336881,136073.4334,1509.390015
"552",2013-02-08,123750,124000,119500,120250,200,-3.874082832,"sell",35.2140279,134211.853,1517.930054
"553",2013-02-11,119250,121500,115250,116750,100,-2.953801244,"sell",34.04729559,132157.5174,1517.01001
"554",2013-02-12,116750,117500,111750,114000,100,-2.383644815,"hold",33.11880082,130021.3389,1519.430054
"555",2013-02-13,112750,117250,111000,114000,200,0,"sell",33.11880082,128136.4755,1520.329956
"556",2013-02-14,116250,117250,110500,111250,100,-2.441852735,"hold",32.10344595,126149.8313,1521.380005
"557",2013-02-15,110000,114000,108250,109750,100,-1.357486909,"sell",31.5355267,124220.4394,1519.790039
"558",2013-02-19,108000,108250,1e+05,100750,200,-8.556285113,"buy",28.30058615,121459.2112,1530.939941
"559",2013-02-20,101500,117750,100750,116250,300,14.31008436,"buy",39.76138887,120846.3628,1511.949951
"560",2013-02-21,117500,128750,116250,119500,600,2.75733269,"sell",41.85990129,120687.9672,1502.420044
"561",2013-02-22,115250,119250,112500,113000,200,-5.592855266,"buy",38.93825425,119783.5005,1515.599976
"562",2013-02-25,106250,144000,103250,141250,700,22.31435513,"sell",53.97393703,122308.971,1487.849976
"563",2013-02-26,137500,154250,130000,134750,1200,-4.711016024,"sell",50.87011881,123772.6215,1496.939941
"564",2013-02-27,135750,138750,113750,117250,500,-13.91128025,"buy",43.60048012,123005.2542,1515.98999
"565",2013-02-28,117500,123500,113750,122500,500,4.380262266,"buy",46.08950551,122945.8126,1514.680054
"566",2013-03-01,134500,140000,123000,127000,700,3.607605647,"sell",48.1997075,123422.7758,1518.199951
"567",2013-03-04,130250,132000,114750,115500,500,-9.49165565,"sell",43.5122995,122490.6845,1525.199951
"568",2013-03-05,107000,110250,105500,107500,400,-7.177968239,"buy",40.55744708,120727.0746,1539.790039
"569",2013-03-06,105000,113250,105000,109500,300,1.843370169,"sell",41.62472468,119406.2423,1541.459961
"570",2013-03-07,108500,110500,105500,105750,300,-3.484673133,"sell",40.16842518,117799.6255,1544.26001
"571",2013-03-08,103000,108750,102000,103750,400,-1.909365882,"sell",39.37715094,116146.7284,1551.180054
"572",2013-03-11,104000,104750,96750,97500,600,-6.213178111,"buy",36.92896677,113952.9957,1556.219971
"573",2013-03-12,97750,105000,96000,100250,400,2.781468818,"hold",38.73388486,112340.8785,1552.47998
"574",2013-03-13,99750,103250,97750,1e+05,400,-0.24968802,"sell",38.62566784,110889.0105,1554.52002
"575",2013-03-14,97750,1e+05,96750,97750,400,-2.275698712,"hold",37.60730191,109343.2445,1563.22998
"576",2013-03-15,98750,101500,96500,98000,300,0.255427981,"buy",37.80351856,108008.7452,1560.699951
"577",2013-03-18,107500,107750,99500,105500,600,7.374347425,"sell",43.54003963,107713.5987,1552.099976
"578",2013-03-19,99750,111000,98500,100750,1000,-4.606875209,"sell",40.96316488,106894.3518,1548.339966
"579",2013-03-20,97250,97750,91250,92250,600,-8.813991791,"buy",36.7694264,105171.4869,1558.709961
"580",2013-03-21,96000,97750,92500,95250,400,3.200273109,"hold",39.13775952,104004.2531,1545.800049
"581",2013-03-22,93500,96500,92250,94250,400,-1.055418768,"sell",38.61851177,102856.6939,1556.890015
"582",2013-03-25,90250,97000,88500,92500,400,-1.874218181,"sell",37.67646693,101638.2593,1551.689941
"583",2013-03-26,90000,91000,86750,87750,300,-5.271678217,"hold",35.16877856,100004.3465,1563.77002
"584",2013-03-27,91250,91750,87500,87750,200,0,"hold",35.16877856,98562.65866,1562.849976
"585",2013-03-28,87750,88750,86750,87750,100,0,"hold",35.16877856,97290.58117,1569.189941
"586",2013-04-01,87500,89500,87000,88000,100,0.284495213,"sell",35.45119634,96197.57162,1562.170044
"587",2013-04-02,86500,86500,82750,82750,200,-6.151280022,"buy",32.2718644,94615.50437,1570.25
"588",2013-04-03,83000,89250,82250,87500,300,5.581477911,"hold",37.71451918,93778.38621,1553.689941
"589",2013-04-04,87750,92000,85500,86250,200,-1.438873745,"hold",36.87472749,92892.69371,1559.97998
"590",2013-04-05,94750,94750,85500,86500,300,0.289435803,"sell",37.17603021,92140.6121,1553.280029
"591",2013-04-08,85500,87500,81750,82250,200,-5.038102429,"sell",34.18849283,90977.01068,1563.069946
"592",2013-04-09,80500,82500,78250,79750,200,-3.086664798,"sell",32.53233641,89656.18589,1568.609985
"593",2013-04-10,78250,79000,75250,76000,300,-4.816340138,"sell",30.17135708,88049.57579,1587.72998
"594",2013-04-11,75250,75750,72750,74500,200,-1.99342149,"sell",29.2567232,86455.50805,1593.369995
"595",2013-04-12,76750,77500,71750,72000,200,-3.413300637,"buy",27.7469849,84754.86004,1588.849976
"596",2013-04-15,73000,88500,70500,84250,700,15.71224502,"sell",43.21096389,84695.46474,1552.359985
"597",2013-04-16,76250,79500,71500,72000,300,-15.71224502,"buy",35.11690754,83201.88066,1574.569946
"598",2013-04-17,76500,90750,76500,85500,600,17.18502569,"buy",46.91754866,83472.24764,1552.01001
"599",2013-04-18,86500,97250,86000,92750,500,8.139132554,"sell",51.96972033,84563.74792,1541.609985
"600",2013-04-19,91500,92500,79750,81500,200,-12.93046812,"sell",44.83830805,84203.30698,1555.25
"601",2013-04-22,81500,86250,76500,78750,300,-3.432474254,"sell",43.27506069,83561.74146,1562.5
"602",2013-04-23,74000,80250,70250,71250,500,-10.00834586,"hold",39.25538527,82113.30128,1578.780029
"603",2013-04-24,71500,72750,69250,71500,200,0.350263055,"hold",39.45725854,80864.6776,1578.790039
"604",2013-04-25,70000,73000,69250,71750,200,0.349040494,"hold",39.67316531,79792.36259,1585.160034
"605",2013-04-26,73750,74750,71750,71750,200,0,"hold",39.67316531,78846.20229,1582.23999
"606",2013-04-29,70500,72250,69500,71250,100,-0.699303549,"sell",39.34768649,77952.53143,1593.609985
"607",2013-04-30,71750,73250,70000,70000,100,-1.76995771,"buy",38.49736802,77016.9395,1597.569946
"608",2013-05-01,71500,75000,71000,74750,200,6.565397022,"sell",43.49450626,76750.24073,1582.699951
"609",2013-05-02,72000,73000,70250,71000,200,-5.146933523,"sell",40.68406602,76073.74182,1597.589966
"610",2013-05-03,68500,69000,67500,68500,200,-3.584613177,"sell",38.88036835,75182.71337,1614.420044
"611",2013-05-06,68250,68250,65000,66250,200,-3.33982804,"sell",37.27850639,74131.80592,1617.5
"612",2013-05-07,63500,66250,63250,64500,100,-2.677024106,"hold",36.03496834,72998.65228,1625.959961
"613",2013-05-08,65750,67250,64750,65000,100,0.772204609,"buy",36.68483603,72057.63436,1632.689941
"614",2013-05-09,66000,69250,65000,67000,200,3.03053495,"hold",39.33963725,71462.61856,1626.670044
"615",2013-05-10,67500,69000,65750,66250,200,-1.125715452,"sell",38.6845817,70849.36932,1633.699951
"616",2013-05-13,66250,67500,65250,65250,100,-1.520941866,"hold",37.78124946,70190.61998,1633.77002
"617",2013-05-14,65000,65750,64000,64500,100,-1.15608224,"buy",37.08186319,69521.13528,1650.339966
"618",2013-05-15,66000,66250,64250,65500,100,1.538491884,"buy",38.71096048,69048.06054,1658.780029
"619",2013-05-16,66250,67750,65000,66500,100,1.515180502,"sell",40.37358637,68748.28871,1650.469971
"620",2013-05-17,65500,66000,62750,63000,200,-5.406722127,"buy",36.62832985,68072.01945,1667.469971
"621",2013-05-20,64500,64500,62750,64500,100,2.353049741,"hold",39.2301674,67651.78187,1666.290039
"622",2013-05-21,64250,65750,63250,65250,200,1.15608224,"buy",40.54457838,67369.2193,1669.160034
"623",2013-05-22,64000,68750,63500,66750,300,2.272825108,"hold",43.19109271,67296.36997,1655.349976
"624",2013-05-23,72500,73250,67000,67750,400,1.487016248,"hold",44.95035555,67349.73821,1650.51001
"625",2013-05-24,69500,70000,67000,67000,200,-1.113184037,"sell",43.85346288,67308.59254,1649.599976
"626",2013-05-28,63750,66000,63250,64250,200,-4.191089562,"buy",39.99922356,66948.75812,1660.060059
"627",2013-05-29,66000,68500,65000,66000,200,2.687301825,"hold",43.40786191,66837.13952,1648.359985
"628",2013-05-30,66500,67250,65000,66000,100,0,"buy",43.40786191,66738.65252,1654.410034
"629",2013-05-31,67250,69750,65500,69750,200,5.526267868,"hold",50.40929471,67092.92869,1630.73999
"630",2013-06-03,69000,76250,69000,70000,500,0.357782135,"buy",50.84589502,67434.93708,1640.420044
"631",2013-06-04,70750,75000,69500,71250,300,1.76995771,"buy",53.07065389,67883.76801,1631.380005
"632",2013-06-05,74000,77000,72500,76500,400,7.109592168,"sell",61.04538492,68897.44236,1608.900024
"633",2013-06-06,78000,84750,75250,75250,500,-1.64748372,"sell",58.49657543,69644.80208,1622.560059
"634",2013-06-07,71250,73500,68500,68750,400,-9.033916708,"hold",47.41113569,69539.53125,1643.380005
"635",2013-06-10,67250,69500,67000,67750,200,-1.465227679,"buy",45.96786387,69328.99816,1642.810059
"636",2013-06-11,73000,76500,70250,75250,500,10.49914439,"buy",56.63116112,70025.58661,1626.130005
"637",2013-06-12,72000,85500,71750,83500,600,10.40307282,"sell",64.84895106,71610.81172,1612.52002
"638",2013-06-13,84500,86250,75750,77000,500,-8.104121,"buy",55.86689312,72244.83387,1636.359985
"639",2013-06-14,77500,81000,73750,80250,500,4.134134016,"sell",58.92993526,73186.61812,1626.72998
"640",2013-06-17,76500,80250,75500,77250,300,-3.809984623,"sell",55.12653737,73664.66305,1639.040039
"641",2013-06-18,77250,78000,75500,75750,300,-1.960847139,"hold",53.27507638,73909.99681,1651.810059
"642",2013-06-19,77000,77750,69000,75000,800,-0.995033085,"buy",52.32873298,74038.23248,1628.930054
"643",2013-06-20,81000,96250,80000,91500,1200,19.88508587,"sell",66.44887647,76092.55807,1588.189941
"644",2013-06-21,86000,95250,84000,85500,900,-6.782259634,"buy",59.54234009,77199.31594,1592.430054
"645",2013-06-24,94250,97500,89500,95000,1000,10.53605157,"sell",65.63308306,79293.51407,1573.089966
"646",2013-06-25,89250,93000,88750,90000,500,-5.406722127,"sell",60.47294069,80553.10065,1588.030029
"647",2013-06-26,85500,88750,85000,85750,400,-4.837358428,"sell",56.41298261,81164.50057,1603.26001
"648",2013-06-27,81750,83250,79250,79250,400,-7.882867329,"sell",50.7960465,80939.26521,1613.199951
"649",2013-06-28,81750,83250,76000,78000,500,-1.589858607,"sell",49.76976303,80593.4693,1606.280029
"650",2013-07-01,76250,76500,71000,73750,400,-5.602783147,"buy",46.34152224,79788.35527,1614.959961
"651",2013-07-02,75250,77750,72250,75750,300,2.675744917,"sell",48.15147766,79313.25465,1614.079956
"652",2013-07-03,77750,78250,73500,74250,300,-2.000066671,"sell",46.87441749,78717.57763,1615.410034
"653",2013-07-05,70750,73000,67250,67250,600,-9.90207592,"sell",41.36141046,77368.45085,1631.890015
"654",2013-07-08,64500,65000,61500,62000,600,-8.128263344,"sell",37.7731662,75560.39781,1640.459961
"655",2013-07-09,59250,60750,58250,60250,600,-2.863181267,"sell",36.63235207,73759.17454,1652.319946
"656",2013-07-10,60250,60500,58500,59000,400,-2.096512847,"sell",35.80062889,72022.80106,1652.619995
"657",2013-07-11,55500,56750,54750,55250,300,-6.566910351,"buy",33.35400124,70049.53035,1675.02002
"658",2013-07-12,55500,57500,54750,56500,200,2.237229775,"sell",34.94984005,68455.46795,1680.189941
"659",2013-07-15,55750,56750,53500,54000,300,-4.525659159,"buy",33.23574448,66754.82467,1682.5
"660",2013-07-16,54000,57750,54000,56500,300,4.525659159,"sell",36.58513359,65548.37471,1676.26001
"661",2013-07-17,55500,56250,53000,53000,300,-6.39487246,"sell",34.01252792,64072.09533,1680.910034
"662",2013-07-18,52750,52750,50500,51250,300,-3.357629553,"sell",32.7716706,62563.61352,1689.369995
"663",2013-07-19,52500,53500,49000,49500,400,-3.474294844,"sell",31.53278845,61026.71782,1692.089966
"664",2013-07-22,49500,50000,47000,47250,300,-4.652001563,"hold",29.96435703,59405.92748,1695.530029
"665",2013-07-23,46500,48250,46000,46750,300,-1.063839821,"buy",29.6118716,57916.99484,1692.390015
"666",2013-07-24,46000,48500,46000,47750,300,2.116481119,"sell",31.35120882,56720.8778,1685.939941
"667",2013-07-25,49000,49250,45750,45750,300,-4.278727521,"hold",29.76692486,55430.18629,1690.25
"668",2013-07-26,47000,48000,45250,45500,200,-0.547946576,"buy",29.56580124,54261.92908,1691.650024
"669",2013-07-29,46500,47000,45500,46250,200,1.6349138,"sell",31.07046818,53319.34919,1685.329956
"670",2013-07-30,46000,46750,44750,45000,200,-2.739897419,"sell",29.92311523,52340.60223,1685.959961
"671",2013-07-31,45000,45000,41250,43000,400,-4.546237408,"sell",28.13304276,51241.70785,1685.72998
"672",2013-08-01,40500,40750,39750,39750,300,-7.859027459,"sell",25.46693035,49889.74222,1706.869995
"673",2013-08-02,40000,40250,37250,37250,300,-6.495789627,"sell",23.61315501,48402.71372,1709.670044
"674",2013-08-05,37750,37750,36250,36250,200,-2.721256352,"buy",22.89524426,46972.9827,1707.140015
"675",2013-08-06,37000,39250,36500,39000,400,7.312226483,"hold",29.26426529,46034.98473,1697.369995
"676",2013-08-07,40250,41500,39000,39250,300,0.63897981,"sell",29.83171112,45236.75123,1690.910034
"677",2013-08-08,37750,40000,37500,38000,200,-3.23652845,"buy",28.59646752,44385.36874,1697.47998
"678",2013-08-09,38500,40000,37750,39250,200,3.23652845,"sell",31.64458736,43781.20771,1691.420044
"679",2013-08-12,40750,41000,38500,38500,200,-1.929320293,"sell",30.79515145,43159.88915,1689.469971
"680",2013-08-13,38250,40000,37250,37750,200,-1.96727656,"buy",29.92994106,42523.43161,1694.160034
"681",2013-08-14,37750,39000,37500,39000,200,3.257617043,"buy",33.29380914,42108.91024,1685.390015
"682",2013-08-15,41250,42750,41000,42250,600,8.004270767,"sell",41.19798691,42125.50904,1661.319946
"683",2013-08-16,42500,42750,40000,41250,300,-2.395324102,"buy",39.64151211,42022.50797,1655.829956
"684",2013-08-19,41750,43750,41250,43000,300,4.154900291,"sell",43.65346689,42137.50704,1646.060059
"685",2013-08-20,44000,44250,40500,42000,400,-2.353049741,"buy",41.93803913,42121.32974,1652.349976
"686",2013-08-21,43500,45750,40750,43750,700,4.082199452,"sell",45.94154143,42312.938,1642.800049
"687",2013-08-22,42750,43000,41500,42000,200,-4.082199452,"sell",42.76590528,42276.12177,1656.959961
"688",2013-08-23,41000,42000,40250,40500,200,-3.636764417,"buy",40.20084126,42067.16627,1663.5
"689",2013-08-26,39750,42750,39000,42750,300,5.406722127,"buy",45.48296654,42147.49965,1656.780029
"690",2013-08-27,46500,49500,45000,49000,900,13.64511027,"hold",56.87756618,42953.67616,1630.47998
"691",2013-08-28,49750,51000,47500,48750,500,-0.511510067,"buy",56.37003835,43635.59661,1634.959961
"692",2013-08-29,49750,50750,47750,50250,0,3.03053495,"buy",58.74849162,44413.76171,1638.170044
"693",2013-08-30,49950,53675,49900,51675,1400,2.796355863,"sell",60.92764437,45268.02504,1632.969971
"694",2013-09-03,47325,50075,46900,47900,1700,-7.585860115,"hold",52.94798978,45577.66916,1639.77002
"695",2013-09-04,48150,48775,47350,47925,1200,0.052178451,"sell",52.99189844,45853.82573,1653.079956
"696",2013-09-05,47775,48125,45800,45925,900,-4.262765783,"hold",49.04848561,45862.19917,1655.079956
"697",2013-09-06,44825,48950,44400,46525,1400,1.298017143,"sell",50.2446974,45940.17574,1655.170044
"698",2013-09-09,45775,46225,43075,43175,1400,-7.47281785,"sell",44.02927368,45614.86094,1671.709961
"699",2013-09-10,40925,41250,40000,40000,1400,-7.638216992,"sell",39.0933645,44954.28907,1683.98999
